Symbol,Name,Sector
APC,Anadarko Petroleum Corp,XNYS,Energy,http://www.morningstar.com/stocks/XNYS/APC/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/APC/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/APC/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/APC/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/APC/quote.html#sal-components-oper-perf
ADI,"Analog Devices, Inc.",XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/ADI/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/ADI/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/ADI/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/ADI/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/ADI/quote.html#sal-components-oper-perf
ANDV,Andeavor,XNYS,Energy,http://www.morningstar.com/stocks/XNYS/ANDV/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ANDV/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ANDV/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ANDV/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ANDV/quote.html#sal-components-oper-perf
ANSS,ANSYS,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/ANSS/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/ANSS/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/ANSS/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/ANSS/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/ANSS/quote.html#sal-components-oper-perf
ANTM,Anthem Inc.,XNYS,Health Care,http://www.morningstar.com/stocks/XNYS/ANTM/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ANTM/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ANTM/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ANTM/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ANTM/quote.html#sal-components-oper-perf
AON,Aon plc,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AON/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AON/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AON/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AON/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AON/quote.html#sal-components-oper-perf
APA,Apache Corporation,XNYS,Energy,http://www.morningstar.com/stocks/XNYS/APA/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/APA/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/APA/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/APA/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/APA/quote.html#sal-components-oper-perf
AIV,Apartment Investment & Management,XNYS,Real Estate,http://www.morningstar.com/stocks/XNYS/AIV/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AIV/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AIV/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AIV/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AIV/quote.html#sal-components-oper-perf
AAPL,Apple Inc.,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/AAPL/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/AAPL/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/AAPL/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/AAPL/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/AAPL/quote.html#sal-components-oper-perf
AMAT,Applied Materials Inc.,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/AMAT/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/AMAT/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/AMAT/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/AMAT/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/AMAT/quote.html#sal-components-oper-perf
APTV,Aptiv Plc,XNYS,Consumer Discretionary,http://www.morningstar.com/stocks/XNYS/APTV/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/APTV/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/APTV/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/APTV/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/APTV/quote.html#sal-components-oper-perf
ADM,Archer-Daniels-Midland Co,XNYS,Consumer Staples,http://www.morningstar.com/stocks/XNYS/ADM/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ADM/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ADM/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ADM/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ADM/quote.html#sal-components-oper-perf
ARNC,Arconic Inc.,XNYS,Industrials,http://www.morningstar.com/stocks/XNYS/ARNC/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ARNC/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ARNC/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ARNC/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ARNC/quote.html#sal-components-oper-perf
AJG,Arthur J. Gallagher & Co.,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AJG/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AJG/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AJG/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AJG/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AJG/quote.html#sal-components-oper-perf
AIZ,Assurant Inc.,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AIZ/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AIZ/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AIZ/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AIZ/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AIZ/quote.html#sal-components-oper-perf
T,AT&T Inc.,XNYS,Telecommunication Services,http://www.morningstar.com/stocks/XNYS/T/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/T/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/T/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/T/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/T/quote.html#sal-components-oper-perf
ADSK,Autodesk Inc.,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/ADSK/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/ADSK/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/ADSK/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/ADSK/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/ADSK/quote.html#sal-components-oper-perf
ADP,Automatic Data Processing,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/ADP/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/ADP/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/ADP/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/ADP/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/ADP/quote.html#sal-components-oper-perf
AZO,AutoZone Inc,XNYS,Consumer Discretionary,http://www.morningstar.com/stocks/XNYS/AZO/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AZO/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AZO/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AZO/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AZO/quote.html#sal-components-oper-perf
